State_Name,District_Name,Crop_Year,Season,Area,Rainfall,Humidity,Temperature ,prevYearsRainfall,prevYearsTemperature,prevYearsHumidity,Crop
Andhra Pradesh,ANANTAPUR,2009,Autum     ,2420,1.1,0.6,30,0,33,0.41,Ragi
Andhra Pradesh,ANANTAPUR,2009,Autum     ,32226,1.1,0.6,30,0,33,0.41,Rice
Andhra Pradesh,ANANTAPUR,2009,Autum     ,1045,1.1,0.6,30,0,33,0.41,Small millets
Andhra Pradesh,ANANTAPUR,2009,Autum     ,24,1.1,0.6,30,0,33,0.41,Soyabean
Andhra Pradesh,ANANTAPUR,2009,Autum     ,30,1.1,0.6,30,0,33,0.41,Urad
Andhra Pradesh,ANANTAPUR,2009,Winter       ,316,18,0.72,27,0.2,24,0.94,Arhar/Tur
Andhra Pradesh,ANANTAPUR,2009,Winter       ,45,18,0.72,27,0.2,24,0.94,Bajra
Andhra Pradesh,ANANTAPUR,2009,Winter       ,92936,18,0.72,27,0.2,24,0.94,Gram
Andhra Pradesh,ANANTAPUR,2009,Winter       ,19507,18,0.72,27,0.2,24,0.94,Groundnut
Andhra Pradesh,ANANTAPUR,2009,Winter       ,4935,18,0.72,27,0.2,24,0.94,Horse-gram
Andhra Pradesh,ANANTAPUR,2009,Winter       ,17721,18,0.72,27,0.2,24,0.94,Jowar
Andhra Pradesh,ANANTAPUR,2009,Winter       ,4615,18,0.72,27,0.2,24,0.94,Maize
Andhra Pradesh,ANANTAPUR,2009,Winter       ,8,18,0.72,27,0.2,24,0.94,Moong(Green Gram)
Andhra Pradesh,ANANTAPUR,2009,Winter       ,230,18,0.72,27,0.2,24,0.94,Onion
Andhra Pradesh,ANANTAPUR,2009,Winter       ,1122,18,0.72,27,0.2,24,0.94,Ragi
Andhra Pradesh,ANANTAPUR,2009,Winter       ,8,18,0.72,27,0.2,24,0.94,Rapeseed &Mustard
Andhra Pradesh,ANANTAPUR,2009,Winter       ,19428,18,0.72,27,0.2,24,0.94,Rice
Andhra Pradesh,ANANTAPUR,2009,Winter       ,46,18,0.72,27,0.2,24,0.94,Safflower
Andhra Pradesh,ANANTAPUR,2009,Winter       ,17,18,0.72,27,0.2,24,0.94,Urad
Andhra Pradesh,ANANTAPUR,2009,Winter       ,179,18,0.72,27,0.2,24,0.94,Wheat
Andhra Pradesh,ANANTAPUR,2010,Autum     ,66013,22,0.51,32,1.1,30,0.6,Arhar/Tur
Andhra Pradesh,ANANTAPUR,2010,Autum     ,2010,22,0.51,32,1.1,30,0.6,Bajra
Andhra Pradesh,ANANTAPUR,2010,Autum     ,4328,22,0.51,32,1.1,30,0.6,Castor seed
Andhra Pradesh,ANANTAPUR,2010,Autum     ,4338,22,0.51,32,1.1,30,0.6,Cotton(lint)
Andhra Pradesh,ANANTAPUR,2010,Autum     ,1968,22,0.51,32,1.1,30,0.6,Dry chillies
Andhra Pradesh,ANANTAPUR,2010,Autum     ,814077,22,0.51,32,1.1,30,0.6,Groundnut
Andhra Pradesh,ANANTAPUR,2010,Autum     ,655,22,0.51,32,1.1,30,0.6,Horse-gram
Andhra Pradesh,ANANTAPUR,2010,Autum     ,2606,22,0.51,32,1.1,30,0.6,Jowar
Andhra Pradesh,ANANTAPUR,2010,Autum     ,10726,22,0.51,32,1.1,30,0.6,Maize
Andhra Pradesh,ANANTAPUR,2010,Autum     ,32,22,0.51,32,1.1,30,0.6,Mesta
Andhra Pradesh,ANANTAPUR,2010,Autum     ,791,22,0.51,32,1.1,30,0.6,Moong(Green Gram)
Andhra Pradesh,ANANTAPUR,2010,Autum     ,1620,22,0.51,32,1.1,30,0.6,Onion
Andhra Pradesh,ANANTAPUR,2010,Autum     ,1,22,0.51,32,1.1,30,0.6,Other summer pulses
Andhra Pradesh,ANANTAPUR,2010,Autum     ,1876,22,0.51,32,1.1,30,0.6,Ragi
Andhra Pradesh,ANANTAPUR,2010,Autum     ,34973,22,0.51,32,1.1,30,0.6,Rice
Andhra Pradesh,ANANTAPUR,2010,Autum     ,371,22,0.51,32,1.1,30,0.6,Small millets
Andhra Pradesh,ANANTAPUR,2010,Autum     ,1682,22,0.51,32,1.1,30,0.6,Soyabean
Andhra Pradesh,ANANTAPUR,2010,Autum     ,14,22,0.51,32,1.1,30,0.6,Urad
Andhra Pradesh,ANANTAPUR,2010,Winter       ,5,1.4,0.73,28,18,27,0.72,Bajra
Andhra Pradesh,ANANTAPUR,2010,Winter       ,94240,1.4,0.73,28,18,27,0.72,Gram
Andhra Pradesh,ANANTAPUR,2010,Winter       ,19993,1.4,0.73,28,18,27,0.72,Groundnut
Andhra Pradesh,ANANTAPUR,2010,Winter       ,1527,1.4,0.73,28,18,27,0.72,Horse-gram
Andhra Pradesh,ANANTAPUR,2010,Winter       ,13274,1.4,0.73,28,18,27,0.72,Jowar
Andhra Pradesh,ANANTAPUR,2010,Winter       ,4750,1.4,0.73,28,18,27,0.72,Maize
Andhra Pradesh,ANANTAPUR,2010,Winter       ,83,1.4,0.73,28,18,27,0.72,Moong(Green Gram)
Andhra Pradesh,ANANTAPUR,2010,Winter       ,306,1.4,0.73,28,18,27,0.72,Onion
Andhra Pradesh,ANANTAPUR,2010,Winter       ,556,1.4,0.73,28,18,27,0.72,Ragi
Andhra Pradesh,ANANTAPUR,2010,Winter       ,24828,1.4,0.73,28,18,27,0.72,Rice
Andhra Pradesh,ANANTAPUR,2010,Winter       ,45,1.4,0.73,28,18,27,0.72,Safflower
Andhra Pradesh,ANANTAPUR,2010,Winter       ,559,1.4,0.73,28,18,27,0.72,Urad
Andhra Pradesh,ANANTAPUR,2010,Winter       ,131,1.4,0.73,28,22,32,0.51,Wheat
Andhra Pradesh,ANANTAPUR,2011,Autum     ,51728,0.7,0.7,27,22,32,0.51,Arhar/Tur
Andhra Pradesh,ANANTAPUR,2011,Autum     ,2614,0.7,0.7,27,22,32,0.51,Bajra
Andhra Pradesh,ANANTAPUR,2011,Autum     ,30203,0.7,0.7,27,22,32,0.51,Castor seed
Andhra Pradesh,ANANTAPUR,2011,Autum     ,19299,0.7,0.7,27,22,32,0.51,Cotton(lint)
Andhra Pradesh,ANANTAPUR,2011,Autum     ,846,0.7,0.7,27,22,32,0.51,Cowpea(Lobia)
Andhra Pradesh,ANANTAPUR,2011,Autum     ,4101,0.7,0.7,27,22,32,0.51,Dry chillies
Andhra Pradesh,ANANTAPUR,2011,Autum     ,733960,0.7,0.7,27,22,32,0.51,Groundnut
Andhra Pradesh,ANANTAPUR,2011,Autum     ,1212,0.7,0.7,27,22,32,0.51,Horse-gram
Andhra Pradesh,ANANTAPUR,2011,Autum     ,7190,0.7,0.7,27,22,32,0.51,Jowar
Andhra Pradesh,ANANTAPUR,2011,Autum     ,25447,0.7,0.7,27,22,32,0.51,Maize
Andhra Pradesh,ANANTAPUR,2011,Autum     ,15,0.7,0.7,27,22,32,0.51,Mesta
Andhra Pradesh,ANANTAPUR,2011,Autum     ,785,0.7,0.7,27,22,32,0.51,Moong(Green Gram)
Andhra Pradesh,ANANTAPUR,2011,Autum     ,2757,0.7,0.7,27,22,32,0.51,Onion
Andhra Pradesh,ANANTAPUR,2011,Autum     ,3,0.7,0.7,27,22,32,0.51,Other summer pulses
Andhra Pradesh,ANANTAPUR,2011,Autum     ,50,0.7,0.7,27,22,32,0.51,other oilseeds
Andhra Pradesh,ANANTAPUR,2011,Autum     ,1574,0.7,0.7,27,22,32,0.51,Ragi
Andhra Pradesh,ANANTAPUR,2011,Autum     ,37720,0.7,0.7,27,22,32,0.51,Rice
Andhra Pradesh,ANANTAPUR,2011,Autum     ,1092,0.7,0.7,27,22,32,0.51,Small millets
Andhra Pradesh,ANANTAPUR,2011,Autum     ,1656,0.7,0.7,27,22,32,1.51,Soyabean
Andhra Pradesh,ANANTAPUR,2011,Autum     ,32,0.7,0.7,27,22,32,2.51,Urad
Andhra Pradesh,ANANTAPUR,2011,Winter       ,17,9.6,0.69,25,1.4,28,0.73,Arhar/Tur
Andhra Pradesh,ANANTAPUR,2011,Winter       ,116,9.6,0.69,25,1.4,28,0.73,Bajra
Andhra Pradesh,ANANTAPUR,2011,Winter       ,15,9.6,0.69,25,1.4,28,0.73,Cowpea(Lobia)
Andhra Pradesh,ANANTAPUR,2011,Winter       ,64,9.6,0.69,25,1.4,28,0.73,Dry chillies
Andhra Pradesh,ANANTAPUR,2011,Winter       ,68483,9.6,0.69,25,1.4,28,0.73,Gram
Andhra Pradesh,ANANTAPUR,2011,Winter       ,19876,9.6,0.69,25,1.4,28,0.73,Groundnut
Andhra Pradesh,ANANTAPUR,2011,Winter       ,986,9.6,0.69,25,1.4,28,0.73,Horse-gram
Andhra Pradesh,ANANTAPUR,2011,Winter       ,7907,9.6,0.69,25,1.4,28,0.73,Jowar
Andhra Pradesh,ANANTAPUR,2011,Winter       ,6208,9.6,0.69,25,1.4,28,0.73,Maize
Andhra Pradesh,ANANTAPUR,2011,Winter       ,132,9.6,0.69,25,1.4,28,0.73,Moong(Green Gram)
Andhra Pradesh,ANANTAPUR,2011,Winter       ,208,9.6,0.69,25,1.4,28,0.73,Onion
Andhra Pradesh,ANANTAPUR,2011,Winter       ,1695,9.6,0.69,25,1.4,28,0.73,Ragi
Andhra Pradesh,ANANTAPUR,2011,Winter       ,10948,9.6,0.69,25,1.4,28,0.73,Rice
Andhra Pradesh,ANANTAPUR,2011,Winter       ,84,9.6,0.69,25,1.4,28,0.73,Safflower
Andhra Pradesh,ANANTAPUR,2011,Winter       ,10,9.6,0.69,25,1.4,28,0.73,Small millets
Andhra Pradesh,ANANTAPUR,2011,Winter       ,446,9.6,0.69,25,1.4,28,0.73,Urad
Andhra Pradesh,ANANTAPUR,2011,Winter       ,75,9.6,0.69,25,1.4,28,0.73,Wheat
Andhra Pradesh,ANANTAPUR,2012,Autum     ,558,0.4,0.67,28,1.4,28,0.73,Arecanut
Andhra Pradesh,ANANTAPUR,2012,Autum     ,56586,0.4,0.67,28,0.7,27,0.7,Arhar/Tur
Andhra Pradesh,ANANTAPUR,2012,Autum     ,2176,0.4,0.67,28,0.7,27,0.7,Bajra
Andhra Pradesh,ANANTAPUR,2012,Autum     ,451,0.4,0.67,28,0.7,27,0.7,Brinjal
Andhra Pradesh,ANANTAPUR,2012,Autum     ,24154,0.4,0.67,28,0.7,27,0.7,Castor seed
Andhra Pradesh,ANANTAPUR,2012,Autum     ,2,0.4,0.67,28,0.7,27,0.7,Coriander
Andhra Pradesh,ANANTAPUR,2012,Autum     ,27566,0.4,0.67,28,0.7,27,0.7,Cotton(lint)
Andhra Pradesh,ANANTAPUR,2012,Autum     ,586,0.4,0.67,28,0.7,27,0.7,Cowpea(Lobia)
Andhra Pradesh,ANANTAPUR,2012,Autum     ,2736,0.4,0.67,28,0.7,27,0.7,Dry chillies
Andhra Pradesh,ANANTAPUR,2012,Autum     ,238,0.4,0.67,28,0.7,27,0.7,Grapes
Andhra Pradesh,ANANTAPUR,2012,Autum     ,708708,0.4,0.67,28,0.7,27,0.7,Groundnut
Andhra Pradesh,ANANTAPUR,2012,Autum     ,848,0.4,0.67,28,0.7,27,0.7,Horse-gram
Andhra Pradesh,ANANTAPUR,2012,Autum     ,7599,0.4,0.67,28,0.7,27,0.7,Jowar
Andhra Pradesh,ANANTAPUR,2012,Autum     ,422,0.4,0.67,28,0.7,27,0.7,Lemon
Andhra Pradesh,ANANTAPUR,2012,Autum     ,7,0.4,0.67,28,0.7,27,0.7,Linseed
Andhra Pradesh,ANANTAPUR,2012,Autum     ,22039,0.4,0.67,28,0.7,27,0.7,Maize
Andhra Pradesh,ANANTAPUR,2012,Autum     ,6276,0.4,0.67,28,0.7,27,0.7,Mango
Andhra Pradesh,ANANTAPUR,2012,Autum     ,481,0.4,0.67,28,0.7,27,0.7,Moong(Green Gram)
Andhra Pradesh,ANANTAPUR,2012,Autum     ,1548,0.4,0.67,28,0.7,27,0.7,Onion
Andhra Pradesh,ANANTAPUR,2012,Autum     ,447,0.4,0.67,28,0.7,27,1.7,Papaya
Andhra Pradesh,ANANTAPUR,2012,Autum     ,1279,0.4,0.67,28,0.7,27,2.7,Pome Granet
Andhra Pradesh,ANANTAPUR,2012,Autum     ,1589,0.4,0.67,28,0.7,27,3.7,Ragi
Andhra Pradesh,ANANTAPUR,2012,Autum     ,22056,0.4,0.67,28,0.7,27,4.7,Rice
Andhra Pradesh,ANANTAPUR,2012,Autum     ,2106,0.4,0.67,28,0.7,27,5.7,Sapota
Andhra Pradesh,ANANTAPUR,2012,Autum     ,1343,0.4,0.67,28,0.7,27,6.7,Small millets
Andhra Pradesh,ANANTAPUR,2012,Autum     ,919,0.4,0.67,28,0.7,27,7.7,Soyabean
Andhra Pradesh,ANANTAPUR,2012,Autum     ,76,0.4,0.67,28,0.7,27,8.7,Sugarcane
Andhra Pradesh,ANANTAPUR,2012,Autum     ,6121,0.4,0.67,28,0.7,27,9.7,Sunflower
Andhra Pradesh,ANANTAPUR,2012,Autum     ,10,0.4,0.67,28,0.7,27,10.7,Tobacco
Andhra Pradesh,ANANTAPUR,2012,Autum     ,2552,0.4,0.67,28,0.7,27,11.7,Tomato
Andhra Pradesh,ANANTAPUR,2012,Autum     ,65,0.4,0.67,28,0.7,27,12.7,Turmeric
Andhra Pradesh,ANANTAPUR,2012,Autum     ,31,0.4,0.67,28,0.7,27,13.7,Urad
Andhra Pradesh,ANANTAPUR,2012,Winter       ,20,0,0.64,25,0.7,27,0.7,Bajra
Andhra Pradesh,ANANTAPUR,2012,Winter       ,251,0,0.64,25,0.7,27,0.7,Brinjal
Andhra Pradesh,ANANTAPUR,2012,Winter       ,232,0,0.64,25,0.7,27,0.7,Castor seed
Andhra Pradesh,ANANTAPUR,2012,Winter       ,2606,0,0.64,25,0.7,27,0.7,Coriander
Andhra Pradesh,ANANTAPUR,2012,Winter       ,77,0,0.64,25,0.7,27,0.7,Cotton(lint)
Andhra Pradesh,ANANTAPUR,2012,Winter       ,81,0,0.64,25,0.7,27,0.7,Cowpea(Lobia)
Andhra Pradesh,ANANTAPUR,2012,Winter       ,70,0,0.64,25,0.7,27,0.7,Dry chillies
Andhra Pradesh,ANANTAPUR,2012,Winter       ,89676,0,0.64,25,0.7,27,0.7,Gram
Andhra Pradesh,ANANTAPUR,2012,Winter       ,20987,0,0.64,25,0.7,27,0.7,Groundnut
Andhra Pradesh,ANANTAPUR,2012,Winter       ,1997,0,0.64,25,0.7,27,0.7,Horse-gram
Andhra Pradesh,ANANTAPUR,2012,Winter       ,5795,0,0.64,25,0.7,27,0.7,Jowar
Andhra Pradesh,ANANTAPUR,2012,Winter       ,7070,0,0.64,25,0.7,27,0.7,Maize
Andhra Pradesh,ANANTAPUR,2012,Winter       ,117,0,0.64,25,0.7,27,0.7,Moong(Green Gram)
Andhra Pradesh,ANANTAPUR,2012,Winter       ,84,0,0.64,25,0.7,27,0.7,Onion
Andhra Pradesh,ANANTAPUR,2012,Winter       ,36,0,0.64,25,0.7,27,0.7,Potato
Andhra Pradesh,ANANTAPUR,2012,Winter       ,823,0,0.64,25,0.7,27,0.7,Ragi
Andhra Pradesh,ANANTAPUR,2012,Winter       ,6998,0,0.64,25,0.7,27,0.7,Rice
Andhra Pradesh,ANANTAPUR,2012,Winter       ,20,0,0.64,25,0.7,27,0.7,Safflower
Andhra Pradesh,ANANTAPUR,2012,Winter       ,15,0,0.64,25,0.7,27,0.7,Small millets
Andhra Pradesh,ANANTAPUR,2012,Winter       ,4459,0,0.64,25,0.7,27,0.7,Sunflower
Andhra Pradesh,ANANTAPUR,2012,Winter       ,7,0,0.64,25,0.7,27,0.7,Sweet potato
Andhra Pradesh,ANANTAPUR,2012,Winter       ,115,0,0.64,25,0.7,27,0.7,Tobacco
Andhra Pradesh,ANANTAPUR,2012,Winter       ,1395,0,0.64,25,0.7,27,0.7,Tomato
Andhra Pradesh,ANANTAPUR,2012,Winter       ,153,0,0.64,25,0.7,27,0.7,Urad
Andhra Pradesh,ANANTAPUR,2012,Winter       ,134,0,0.64,25,0.7,27,0.7,Wheat
Andhra Pradesh,ANANTAPUR,2013,Autum     ,453,2.8,0.69,27,0.4,28,0.67,Arecanut
Andhra Pradesh,ANANTAPUR,2013,Autum     ,49932,2.8,0.69,27,0.4,28,0.67,Arhar/Tur
Andhra Pradesh,ANANTAPUR,2013,Autum     ,1332,2.8,0.69,27,0.4,28,0.67,Bajra
Andhra Pradesh,ANANTAPUR,2013,Autum     ,407,2.8,0.69,27,0.4,28,0.67,Brinjal
Andhra Pradesh,ANANTAPUR,2013,Autum     ,2,2.8,0.69,27,0.4,28,0.67,Cabbage
Andhra Pradesh,ANANTAPUR,2013,Autum     ,9,2.8,0.69,27,0.4,28,0.67,Cashewnut
Andhra Pradesh,ANANTAPUR,2013,Autum     ,11416,2.8,0.69,27,0.4,28,0.67,Castor seed
Andhra Pradesh,ANANTAPUR,2013,Autum     ,37661,2.8,0.69,27,0.4,28,0.67,Cotton(lint)
Andhra Pradesh,ANANTAPUR,2013,Autum     ,527,2.8,0.69,27,0.4,28,0.67,Cowpea(Lobia)
Andhra Pradesh,ANANTAPUR,2013,Autum     ,2647,2.8,0.69,27,0.4,28,0.67,Dry chillies
Andhra Pradesh,ANANTAPUR,2013,Autum     ,247,2.8,0.69,27,0.4,28,0.67,Grapes
Andhra Pradesh,ANANTAPUR,2013,Autum     ,711145,2.8,0.69,27,0.4,28,0.67,Groundnut
Andhra Pradesh,ANANTAPUR,2013,Autum     ,2317,2.8,0.69,27,0.4,28,0.67,Horse-gram
Andhra Pradesh,ANANTAPUR,2013,Autum     ,14486,2.8,0.69,27,0.4,28,0.67,Jowar
Andhra Pradesh,ANANTAPUR,2013,Autum     ,391,2.8,0.69,27,0.4,28,0.67,Lemon
Andhra Pradesh,ANANTAPUR,2013,Autum     ,7,2.8,0.69,27,0.4,28,0.67,Linseed
Andhra Pradesh,ANANTAPUR,2013,Autum     ,27087,2.8,0.69,27,0.4,28,0.67,Maize
Andhra Pradesh,ANANTAPUR,2013,Autum     ,8711,2.8,0.69,27,0.4,28,0.67,Mango
Andhra Pradesh,ANANTAPUR,2013,Autum     ,481,2.8,0.69,27,0.4,28,0.67,Moong(Green Gram)
Andhra Pradesh,ANANTAPUR,2013,Autum     ,1414,2.8,0.69,27,0.4,28,0.67,Onion
Andhra Pradesh,ANANTAPUR,2013,Autum     ,62,2.8,0.69,27,0.4,28,0.67,Other summer pulses
Andhra Pradesh,ANANTAPUR,2013,Autum     ,13865,2.8,0.69,27,0.4,28,0.67,other oilseeds
Andhra Pradesh,ANANTAPUR,2013,Autum     ,230,2.8,0.69,27,0.4,28,0.67,Papaya
Andhra Pradesh,ANANTAPUR,2013,Autum     ,1450,2.8,0.69,27,0.4,28,0.67,Pome Granet
Andhra Pradesh,ANANTAPUR,2013,Autum     ,2055,2.8,0.69,27,0.4,28,0.67,Ragi
Andhra Pradesh,ANANTAPUR,2013,Autum     ,28114,2.8,0.69,27,0.4,28,0.67,Rice
Andhra Pradesh,ANANTAPUR,2013,Autum     ,2181,2.8,0.69,27,0.4,28,0.67,Sapota
Andhra Pradesh,ANANTAPUR,2013,Autum     ,935,2.8,0.69,27,0.4,28,0.67,Small millets
Andhra Pradesh,ANANTAPUR,2013,Autum     ,2401,2.8,0.69,27,0.4,28,0.67,Soyabean
Andhra Pradesh,ANANTAPUR,2013,Autum     ,281,2.8,0.69,27,0.4,28,0.67,Sugarcane
Andhra Pradesh,ANANTAPUR,2013,Autum     ,8109,2.8,0.69,27,0.4,28,0.67,Sunflower
Andhra Pradesh,ANANTAPUR,2013,Autum     ,6,2.8,0.69,27,0.4,28,0.67,Tobacco
Andhra Pradesh,ANANTAPUR,2013,Autum     ,2991,2.8,0.69,27,0.4,28,0.67,Tomato
Andhra Pradesh,ANANTAPUR,2013,Autum     ,46,2.8,0.69,27,0.4,28,0.67,Turmeric
Andhra Pradesh,ANANTAPUR,2013,Autum     ,48,2.8,0.69,27,0.4,28,0.67,Urad
Andhra Pradesh,ANANTAPUR,2013,Winter       ,17,0.1,0.69,25,0,25,0.64,Bajra
Andhra Pradesh,ANANTAPUR,2013,Winter       ,356,0.1,0.69,25,0,25,0.64,Brinjal
Andhra Pradesh,ANANTAPUR,2013,Winter       ,11,0.1,0.69,25,0,25,0.64,Cabbage
Andhra Pradesh,ANANTAPUR,2013,Winter       ,31,0.1,0.69,25,0,25,0.64,Castor seed
Andhra Pradesh,ANANTAPUR,2013,Winter       ,1971,0.1,0.69,25,0,25,0.64,Coriander
Andhra Pradesh,ANANTAPUR,2013,Winter       ,62,0.1,0.69,25,0,25,0.64,Cotton(lint)
Andhra Pradesh,ANANTAPUR,2013,Winter       ,32,0.1,0.69,25,0,25,0.64,Cowpea(Lobia)
Andhra Pradesh,ANANTAPUR,2013,Winter       ,27,0.1,0.69,25,0,25,0.64,Dry chillies
Andhra Pradesh,ANANTAPUR,2013,Winter       ,85768,0.1,0.69,25,0,25,0.64,Gram
Andhra Pradesh,ANANTAPUR,2013,Winter       ,17303,0.1,0.69,25,0,25,0.64,Groundnut
Andhra Pradesh,ANANTAPUR,2013,Winter       ,2510,0.1,0.69,25,0,25,0.64,Horse-gram
Andhra Pradesh,ANANTAPUR,2013,Winter       ,6605,0.1,0.69,25,0,25,0.64,Jowar
Andhra Pradesh,ANANTAPUR,2013,Winter       ,7777,0.1,0.69,25,0,25,0.64,Maize
Andhra Pradesh,ANANTAPUR,2013,Winter       ,129,0.1,0.69,25,0,25,0.64,Moong(Green Gram)
Andhra Pradesh,ANANTAPUR,2013,Winter       ,611,0.1,0.69,25,0,25,0.64,Onion
Andhra Pradesh,ANANTAPUR,2013,Winter       ,5,0.1,0.69,25,0,25,0.64,Other summer pulses
Andhra Pradesh,ANANTAPUR,2013,Winter       ,822,0.1,0.69,25,0,25,0.64,Ragi
Andhra Pradesh,ANANTAPUR,2013,Winter       ,12283,0.1,0.69,25,0,25,0.64,Rice
Andhra Pradesh,ANANTAPUR,2013,Winter       ,58,0.1,0.69,25,0,25,0.64,Safflower
Andhra Pradesh,ANANTAPUR,2013,Winter       ,11,0.1,0.69,25,0,25,0.64,Small millets
Andhra Pradesh,ANANTAPUR,2013,Winter       ,5911,0.1,0.69,25,0,25,0.64,Sunflower
Andhra Pradesh,ANANTAPUR,2013,Winter       ,1,0.1,0.69,25,0,25,0.64,Sweet potato
Andhra Pradesh,ANANTAPUR,2013,Winter       ,183,0.1,0.69,25,0,25,0.64,Tobacco
Andhra Pradesh,ANANTAPUR,2013,Winter       ,3482,0.1,0.69,25,0,25,0.64,Tomato
Andhra Pradesh,ANANTAPUR,2013,Winter       ,4,0.1,0.69,25,0,25,0.64,Urad
Andhra Pradesh,ANANTAPUR,2013,Winter       ,62,0.1,0.69,25,0,25,0.64,Wheat
Andhra Pradesh,ANANTAPUR,2014,Autum     ,37562,0.5,0.68,28,2.8,27,0.69,Arhar/Tur
Andhra Pradesh,ANANTAPUR,2014,Autum     ,1752,0.5,0.68,28,2.8,27,0.69,Bajra
Andhra Pradesh,ANANTAPUR,2014,Autum     ,320,0.5,0.68,28,2.8,27,0.69,Brinjal
Andhra Pradesh,ANANTAPUR,2014,Autum     ,10,0.5,0.68,28,2.8,27,0.69,Cabbage
Andhra Pradesh,ANANTAPUR,2014,Autum     ,19,0.5,0.68,28,2.8,27,0.69,Cashewnut
Andhra Pradesh,ANANTAPUR,2014,Autum     ,10320,0.5,0.68,28,2.8,27,0.69,Castor seed
Andhra Pradesh,ANANTAPUR,2014,Autum     ,162,0.5,0.68,28,2.8,27,0.69,Coriander
